codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2001-04-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
10301,ZUDAÑEZ,violencia intrafamiliar,violencia contra la mujer,2001-04-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,4,0,4,0,4
20202,ANCORAIMES,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30402,ANZALDO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
20701,APOLO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30501,ARANI,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
30601,ARQUE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30701,CAPINOTA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
50702,CARIPUYO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
21101,CHULUMANI (V. DE LA LIBERTAD),violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
90101,COBIJA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2001-05-01,5,0,5,0,5
20304,COMANCHE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,15,0,15,0,15
71503,EL PUENTE(STC),violencia intrafamiliar,violencia contra la mujer,2001-05-01,6,0,6,0,6
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2001-05-01,7,0,7,0,7
21202,LAJA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,8,0,8,0,8
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2001-05-01,11,0,11,0,11
31301,MIZQUE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
20402,MOCOMOCO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,5,0,5,0,5
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,17,0,17,0,17
70803,MORO MORO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30302,MOROCHATA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,4,0,4,0,4
70202,OKINAWA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30203,OMEREQUE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
60201,PADCAYA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
20102,PALCA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
21802,PAPEL PAMPA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-05-01,8,0,8,0,8
40601,POOPO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
51203,PORCO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2001-05-01,5,0,5,0,5
21201,PUCARANI,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
21204,PUERTO PEREZ,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
90201,PUERTO RICO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2001-05-01,8,0,8,0,8
31401,PUNATA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,5,0,5,0,5
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
30404,SACABAMBA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
80602,SAN ANDRES,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,6,0,6,0,6
71104,SAN JULIAN,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
71201,SAN MATIAS,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
80702,SAN RAMON,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
80303,SANTA ROSA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,5,0,5,0,5
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,11,0,11,0,11
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
50303,TACOBAMBA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
20803,TIAWANACU,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-05-01,4,0,4,0,4
30802,TOCO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
51202,TOMAVE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
10402,TOMINA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
50201,UNCIA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
70801,VALLEGRANDE,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2001-05-01,2,0,2,0,2
10801,VILLA SERRANO,violencia intrafamiliar,violencia contra la mujer,2001-05-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2001-05-01,5,0,5,0,5
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2001-05-01,3,0,3,0,3
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
20104,ACHOCALLA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
20202,ANCORAIMES,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
30601,ARQUE,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
71501,ASCENCION DE GUARAYOS,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
50802,ATOCHA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
70707,BOYUIBE,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
10901,CAMATAQUI (C. VILLA ABECIA),violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,4,0,4,0,4
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
21402,CORIPATA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,6,0,6,0,6
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,10,0,10,0,10
71503,EL PUENTE(STC),violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
10405,EL VILLAR,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2001-06-01,4,0,4,0,4
70701,LAGUNILLAS,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,5,0,5,0,5
80601,LORETO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
20901,LURIBAY,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
11003,MACHARETI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
20402,MOCOMOCO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,6,0,6,0,6
30302,MOROCHATA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
10401,PADILLA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,4,0,4,0,4
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
40601,POOPO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
51203,PORCO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
21201,PUCARANI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,8,0,8,0,8
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
31401,PUNATA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,11,0,11,0,11
21002,QUIME,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
80302,SAN BORJA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,5,0,5,0,5
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
10702,SAN LUCAS,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
80401,SANTA ANA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,4,0,4,0,4
90303,SENA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2001-06-01,4,0,4,0,4
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2001-06-01,5,0,5,0,5
20603,TACACOMA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
31101,TAPACARI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-06-01,8,0,8,0,8
30802,TOCO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2001-06-01,5,0,5,0,5
51202,TOMAVE,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
50201,UNCIA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
30502,VACAS,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,3,0,3,0,3
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
50602,VITICHI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
10602,YAMPARAEZ,violencia intrafamiliar,violencia contra la mujer,2001-06-01,2,0,2,0,2
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2001-06-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2001-07-01,8,0,8,0,8
10404,ALCALA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
30601,ARQUE,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
10901,CAMATAQUI (C. VILLA ABECIA),violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
90101,COBIJA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,11,0,11,0,11
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
50601,COTAGAITA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,15,0,15,0,15
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
10304,ICLA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2001-07-01,4,0,4,0,4
21105,LA ASUNTA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2001-07-01,16,0,16,0,16
70701,LAGUNILLAS,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,64,0,64,0,64
80601,LORETO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2001-07-01,3,0,3,0,3
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,6,0,6,0,6
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,24,0,24,0,24
50404,OCURI,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,4,0,4,0,4
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
40601,POOPO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2001-07-01,19,0,19,0,19
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
21204,PUERTO PEREZ,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
90201,PUERTO RICO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
31401,PUNATA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,6,0,6,0,6
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
80602,SAN ANDRES,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,3,0,3,0,3
70303,SAN RAFAEL,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la mujer,2001-07-01,3,0,3,0,3
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2001-07-01,6,0,6,0,6
20803,TIAWANACU,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,12,0,12,0,12
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2001-07-01,3,0,3,0,3
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2001-07-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2001-07-01,2,0,2,0,2
