codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2003-04-01,3,0,3,0,3
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-04-01,14,0,14,0,14
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
20602,GUANAY,violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
40701,HUANUNI,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-04-01,9,0,9,0,9
71001,MONTERO,violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
31203,POCONA,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el nino,2003-04-01,4,0,4,0,4
50701,SACACA,violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
80602,SAN ANDRES,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
10101,SUCRE,violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2003-04-01,8,0,8,0,8
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra el nino,2003-04-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el nino,2003-04-01,2,0,2,0,2
60202,BERMEJO,violencia intrafamiliar,violencia contra el nino,2003-05-01,2,0,2,0,2
70706,CAMIRI,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
40102,CARACOLLO,violencia intrafamiliar,violencia contra el nino,2003-05-01,2,0,2,0,2
50702,CARIPUYO,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2003-05-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-05-01,13,0,13,0,13
90203,FILADELFIA,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-05-01,16,0,16,0,16
80801,MAGDALENA,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
10401,PADILLA,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el nino,2003-05-01,5,0,5,0,5
10101,SUCRE,violencia intrafamiliar,violencia contra el nino,2003-05-01,2,0,2,0,2
10202,TARVITA,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
70801,VALLEGRANDE,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el nino,2003-05-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
50202,CHAYANTA,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2003-06-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-06-01,7,0,7,0,7
40701,HUANUNI,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-06-01,9,0,9,0,9
71003,MINEROS,violencia intrafamiliar,violencia contra el nino,2003-06-01,2,0,2,0,2
20402,MOCOMOCO,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra el nino,2003-06-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
80703,PUERTO SILES,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
20604,QUIABAYA,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra el nino,2003-06-01,3,0,3,0,3
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el nino,2003-06-01,2,0,2,0,2
10702,SAN LUCAS,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
80702,SAN RAMON,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el nino,2003-06-01,2,0,2,0,2
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el nino,2003-06-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2003-06-01,5,0,5,0,5
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el nino,2003-07-01,5,0,5,0,5
22001,CARANAVI,violencia intrafamiliar,violencia contra el nino,2003-07-01,2,0,2,0,2
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2003-07-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-07-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-07-01,7,0,7,0,7
71001,MONTERO,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
30302,MOROCHATA,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
50404,OCURI,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el nino,2003-07-01,4,0,4,0,4
50801,TUPIZA,violencia intrafamiliar,violencia contra el nino,2003-07-01,2,0,2,0,2
50201,UNCIA,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2003-07-01,4,0,4,0,4
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el nino,2003-07-01,1,0,1,0,1
60202,BERMEJO,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
90101,COBIJA,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
30905,COLCAPIRHUA,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-08-01,3,0,3,0,3
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-08-01,4,0,4,0,4
80801,MAGDALENA,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
40802,PAMPA AULLAGAS,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
30404,SACABAMBA,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el nino,2003-08-01,2,0,2,0,2
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el nino,2003-08-01,5,0,5,0,5
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2003-08-01,10,0,10,0,10
20801,VIACHA,violencia intrafamiliar,violencia contra el nino,2003-08-01,1,0,1,0,1
50802,ATOCHA,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el nino,2003-09-01,2,0,2,0,2
22001,CARANAVI,violencia intrafamiliar,violencia contra el nino,2003-09-01,2,0,2,0,2
70702,CHARAGUA,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2003-09-01,3,0,3,0,3
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-09-01,5,0,5,0,5
40701,HUANUNI,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el nino,2003-09-01,5,0,5,0,5
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
31101,TAPACARI,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2003-09-01,7,0,7,0,7
60303,VILLA MONTES,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el nino,2003-09-01,2,0,2,0,2
30904,VINTO,violencia intrafamiliar,violencia contra el nino,2003-09-01,2,0,2,0,2
70403,YAPACANI,violencia intrafamiliar,violencia contra el nino,2003-09-01,1,0,1,0,1
60202,BERMEJO,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
70707,BOYUIBE,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el nino,2003-10-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
70104,LA GUARDIA,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-10-01,6,0,6,0,6
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
70901,SAMAIPATA,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
20606,TIPUANI,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el nino,2003-10-01,2,0,2,0,2
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2003-10-01,9,0,9,0,9
51501,VILLAZON,violencia intrafamiliar,violencia contra el nino,2003-10-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra el nino,2003-10-01,3,0,3,0,3
50802,ATOCHA,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el nino,2003-11-01,9,0,9,0,9
20101,LA PAZ,violencia intrafamiliar,violencia contra el nino,2003-11-01,3,0,3,0,3
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el nino,2003-11-01,8,0,8,0,8
60303,VILLA MONTES,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el nino,2003-11-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el nino,2003-12-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el nino,2003-12-01,1,0,1,0,1
50401,COLQUECHACA,violencia intrafamiliar,violencia contra el nino,2003-12-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el nino,2003-12-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el nino,2003-12-01,4,0,4,0,4
50701,SACACA,violencia intrafamiliar,violencia contra el nino,2003-12-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el nino,2003-12-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el nino,2003-12-01,2,0,2,0,2
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el nino,2003-12-01,1,0,1,0,1
